x,y,z,yaw,mps,change_flag
40.4655,-53.0444,0.0000,-1.3327,4.7960,0
40.9372,-54.9881,0.0000,-1.3289,4.7923,0
41.4164,-56.9301,0.0000,-1.3245,4.7913,0
41.9041,-58.8700,0.0000,-1.3460,4.7570,0
42.3495,-60.8181,0.0000,-1.4096,4.6729,0
42.6703,-62.7903,0.0000,-1.4619,4.6953,0
42.8877,-64.7797,0.0000,-1.4986,4.7267,0
43.0320,-66.7738,0.0000,-1.5665,4.6642,0
43.0407,-68.7715,0.0000,-1.6516,4.6298,0
42.8794,-70.7639,0.0000,-1.3703,4.2375,0
43.2733,-72.7024,0.0000,-0.8548,3.7691,0
44.5731,-74.1965,0.0000,-0.6136,4.3175,0
46.2080,-75.3479,0.0000,-0.6092,4.7912,0
47.8482,-76.4924,0.0000,-0.6049,4.7914,0
49.4932,-77.6295,0.0000,-0.6028,4.7958,0
51.1406,-78.7633,0.0000,-0.6065,4.7924,0
52.7838,-79.9033,0.0000,-0.6118,4.7896,0
54.4214,-81.0521,0.0000,-0.5972,4.7708,0
56.0755,-82.1769,0.0000,-0.6145,4.7654,0
57.7067,-83.3279,0.0000,-0.7842,4.4606,0
59.1216,-84.7394,0.0000,-1.1744,4.0196,0
59.8815,-86.5547,0.0000,-1.5571,4.0345,0
59.9087,-88.5410,0.0000,-1.8399,4.2343,0
59.3780,-90.4650,0.0000,-2.1066,4.2666,0
58.3586,-92.1817,0.0000,-2.4408,4.1317,0
56.8511,-93.4535,0.0000,-2.7941,4.0934,0
54.9818,-94.1305,0.0000,-2.9737,4.4407,0
53.0106,-94.4646,0.0000,-3.0329,4.6817,0
51.0227,-94.6815,0.0000,-3.0938,4.6782,0
49.0271,-94.7770,0.0000,3.1240,-7.6356,0
47.0309,-94.7419,0.0000,3.0629,4.6778,0
45.0389,-94.5849,0.0000,3.0239,4.7220,0
43.0508,-94.3498,0.0000,3.0088,4.7699,0
41.0653,-94.0846,0.0000,3.0147,4.7883,0
39.0815,-93.8316,0.0000,3.0230,4.7835,0
37.0978,-93.5951,0.0000,3.0262,4.7934,0
35.1125,-93.3651,0.0000,3.0237,4.7949,0
33.1243,-93.1296,0.0000,2.9545,4.6615,0
31.1656,-92.7588,0.0000,2.2966,3.4843,0
29.8956,-91.3277,0.0000,1.6147,3.4362,0
29.8083,-89.3422,0.0000,1.9584,4.1126,0
29.0993,-87.6055,0.0000,2.5324,3.6521,0
27.4535,-86.4572,0.0000,2.5314,4.7980,0
25.8137,-85.3105,0.0000,2.5269,4.7910,0
24.1821,-84.1586,0.0000,2.5360,4.7818,0
22.5382,-83.0203,0.0000,2.5348,4.7977,0
20.8943,-81.8792,0.0000,2.5228,4.7760,0
19.2637,-80.7181,0.0000,2.5572,4.7312,0
17.5992,-79.6172,0.0000,2.8071,4.3002,0
15.7291,-78.9673,0.0000,-3.1052,-7.0246,0
13.7353,-79.0400,0.0000,-2.6504,3.8905,0
12.0021,-79.9671,0.0000,-2.5464,4.5919,0
10.3328,-81.0974,0.0000,-2.5359,4.7791,0
8.7020,-82.2268,0.0000,-2.5612,4.7494,0
7.0240,-83.3270,0.0000,-2.7405,4.4414,0
5.1829,-84.1077,0.0000,3.1298,-6.9407,0
3.2371,-84.0848,0.0000,2.6764,3.8931,0
1.4436,-83.1846,0.0000,2.3001,4.0474,0
0.1255,-81.7096,0.0000,2.1208,4.4413,0
-0.9227,-79.9999,0.0000,2.1307,4.7802,0
-1.9864,-78.3028,0.0000,2.1341,4.7931,0
-3.0531,-76.6138,0.0000,2.1234,4.7787,0
-4.1015,-74.9140,0.0000,2.1230,4.7992,0
-5.1502,-73.2120,0.0000,2.1341,4.7779,0
-6.2203,-71.5176,0.0000,2.1753,4.7175,0
-7.3586,-69.8697,0.0000,2.3332,4.4842,0
-8.7281,-68.4357,0.0000,2.5655,4.3353,0
-10.4065,-67.3455,0.0000,2.7511,4.4289,0
-12.2551,-66.5845,0.0000,2.8521,4.5980,0
-14.1657,-66.0154,0.0000,2.8514,4.7986,0
-16.0838,-65.4426,0.0000,2.8484,4.7940,0
-18.0001,-64.8641,0.0000,2.8616,4.7737,0
-19.9190,-64.3123,0.0000,2.8416,4.7601,0
-21.8339,-63.7201,0.0000,2.6985,4.5137,0
-23.6223,-62.8712,0.0000,2.3735,4.1501,0
-25.0626,-61.4799,0.0000,2.1262,4.3055,0
-26.1099,-59.7924,0.0000,1.8575,4.2625,0
-26.6746,-57.8769,0.0000,1.6285,4.3419,0
-26.7896,-55.8861,0.0000,1.5528,4.6486,0
-26.7535,-53.8858,0.0000,1.5360,4.7665,0
-26.6840,-51.8861,0.0000,1.5378,4.7965,0
-26.6179,-49.8888,0.0000,1.5366,4.7978,0
-26.5497,-47.8910,0.0000,1.5351,4.7970,0
-26.4784,-45.8923,0.0000,1.5344,4.7985,0
-26.4055,-43.8929,0.0000,1.5343,4.7999,0
-26.3325,-41.8932,0.0000,1.5350,4.7986,0
-26.2610,-39.8937,0.0000,1.5365,4.7971,0
-26.1924,-37.8945,0.0000,1.5387,4.7956,0
-26.1282,-35.8961,0.0000,1.5412,4.7950,0
-26.0690,-33.8985,0.0000,1.5427,4.7970,0
-26.0129,-31.9012,0.0000,1.5429,4.7997,0
-25.9571,-29.9034,0.0000,1.5417,4.7977,0
-25.8989,-27.9043,0.0000,1.5393,4.7951,0
-25.8358,-25.9032,0.0000,1.5355,4.7925,0
-25.7651,-23.8992,0.0000,1.5295,4.7880,0
-25.6822,-21.8924,0.0000,1.2063,4.1536,0
-25.0015,-20.1081,0.0000,0.3796,3.1464,0
-23.1639,-19.3750,0.0000,-0.0845,3.8719,0
-21.1783,-19.5432,0.0000,-0.1408,4.6874,0
-19.1971,-19.8240,0.0000,-0.1429,4.7958,0
-17.2176,-20.1088,0.0000,-0.1385,4.7913,0
-15.2372,-20.3849,0.0000,-0.1275,4.7779,0
-13.2532,-20.6392,0.0000,-0.0882,4.7214,0
-11.2635,-20.8151,0.0000,0.0031,4.6175,0
-9.2662,-20.8089,0.0000,0.0431,4.7200,0
-7.2648,-20.7227,0.0000,0.0094,4.7327,0
-5.2652,-20.7038,0.0000,0.2862,4.2464,0
-3.3849,-20.1504,0.0000,0.7848,3.8029,0
-1.9632,-18.7303,0.0000,1.1304,4.1088,0
-1.1281,-16.9584,0.0000,1.6439,3.7729,0
-1.2739,-14.9672,0.0000,2.2261,3.6357,0
-2.4582,-13.4263,0.0000,2.7317,3.7888,0
-4.2845,-12.6326,0.0000,3.0974,4.0684,0
-6.2666,-12.5451,0.0000,-3.0788,-7.5525,0
-8.2714,-12.6711,0.0000,-3.1167,4.7242,0
-10.2673,-12.7207,0.0000,-3.1103,4.7872,0
-12.2657,-12.7832,0.0000,-3.0980,4.7754,0
-14.2662,-12.8704,0.0000,-3.1064,4.7832,0
-16.2622,-12.9406,0.0000,-3.1091,4.7946,0
-18.2651,-13.0056,0.0000,3.0158,-7.4499,0
-20.2174,-12.7588,0.0000,2.6136,3.9955,0
-21.9397,-11.7543,0.0000,2.3228,4.2184,0
-23.3020,-10.2978,0.0000,2.0237,4.2018,0
-24.1708,-8.5122,0.0000,1.7143,4.1813,0
-24.4550,-6.5459,0.0000,1.3918,4.1550,0
-24.1000,-4.5841,0.0000,1.0453,4.1070,0
-23.1056,-2.8693,0.0000,0.7010,4.1115,0
-21.5805,-1.5820,0.0000,0.4077,4.2134,0
-19.7563,-0.7941,0.0000,0.1852,4.3550,0
-17.7964,-0.4268,0.0000,0.0561,4.5417,0
-15.8012,-0.3147,0.0000,0.0150,4.7178,0
-13.8002,-0.2846,0.0000,0.0310,4.7681,0
-11.8012,-0.2227,0.0000,0.0362,4.7895,0
-9.8029,-0.1504,0.0000,0.0322,4.7920,0
-7.8041,-0.0860,0.0000,0.0296,4.7949,0
-5.8051,-0.0267,0.0000,0.0290,4.7987,0
-3.8059,0.0313,0.0000,0.0298,4.7984,0
-1.8068,0.0909,0.0000,0.0298,0.0000,0
